2025-10-17 08:36:42,144 - INFO - ====== WebDriver manager ======
2025-10-17 08:36:43,368 - INFO - Get LATEST chromedriver version for google-chrome
2025-10-17 08:36:44,415 - INFO - Get LATEST chromedriver version for google-chrome
2025-10-17 08:36:45,162 - INFO - Driver [C:\Users\dforero\.wdm\drivers\chromedriver\win64\141.0.7390.78\chromedriver-win32/chromedriver.exe] found in cache
2025-10-17 08:36:46,418 - INFO - WebDriver iniciado y maximizado.
2025-10-17 08:37:00,971 - ERROR - certificación Documental
2025-10-17 08:38:31,156 - INFO - Bloque 1
2025-10-17 08:38:31,185 - INFO - ['1997/OCT.', '51017501005298', '$ 4.700', '62']
2025-10-17 08:38:31,185 - INFO - ['1997/OCT.', '53120001049111', '$ 456.500', '100']
2025-10-17 08:38:31,185 - INFO - ['1997/OCT.', '51236001003029', '$ 20.400', '19']
2025-10-17 08:38:31,185 - INFO - Bloque 13
2025-10-17 08:38:31,185 - INFO - ['1997/OCT.', '51017501005300', '$ 13.500', '300']
2025-10-17 08:38:31,185 - INFO - ['1997/NOV.', '54163605005260', '$ 25.200', '10']
2025-10-17 08:38:31,185 - INFO - ['1997/NOV.', '51076101023800', '$ 46.400', '139']
2025-10-17 08:38:31,185 - INFO - ['1997/NOV.', '23004201001482', '$ 19.400', '297']
2025-10-17 08:38:31,186 - INFO - ['1997/NOV.', '54419414000980', '$ 14.500', '99']
2025-10-17 08:38:31,186 - INFO - ['1997/NOV.', '50066001023406', '$ 5.600', '59']
2025-10-17 08:38:31,186 - INFO - ['1997/NOV.', '23004201001481', '$ 18.500', '62']
2025-10-17 08:38:31,186 - INFO - ['1997/NOV.', '54163605005253', '$ 27.400', '10']
2025-10-17 08:38:31,186 - INFO - ['1997/DIC.', '51026101008685', '$ 29.200', '211']
2025-10-17 08:38:31,186 - INFO - ['1997/DIC.', '23004201001542', '$ 14.100', '61']
2025-10-17 08:38:31,186 - INFO - ['1997/DIC.', '51026101008682', '$ 1.900', '59']
2025-10-17 08:38:31,186 - INFO - ['1997/DIC.', '51076101025007', '$ 11.300', '55']
2025-10-17 08:38:31,186 - INFO - ['1997/DIC.', '51026101008683', '$ 23.600', '21']
2025-10-17 08:38:31,187 - INFO - ['1997/DIC.', '23004201001541', '$ 2.700', '161']
